date,open,high,low,close,volume,change_percent,avg_vol_20d
2005-08-03,149.1492,150.01,147.948,148.7988,11849339,-0.6317,19891128.85
2005-08-04,147.9229,149.6496,147.7728,149.014,10462527,0.1446,19348112.4
2005-08-05,148.8989,149.4044,145.8008,146.3213,11867521,-1.807,19196474.2
2005-08-08,146.9469,147.973,145.3904,145.7708,8954636,-0.3763,18806015.05
2005-08-09,146.1261,146.4865,144.3994,145.9309,11547041,0.1099,18797463.6
2005-08-10,145.7958,146.3113,142.5826,142.983,13744242,-2.0201,18342029.5
2005-08-11,143.0881,143.4334,140.4505,142.1672,15014770,-0.5706,18027064.75
2005-08-12,141.8218,145.2452,140.961,145.005,13158628,1.9961,17842000.0
2005-08-15,145.045,146.5315,142.027,142.1421,16333051,-1.9743,18038493.35
2005-08-16,142.5826,144.039,141.8118,142.968,14204182,0.581,17487824.6
2005-08-17,142.8979,143.4284,142.1421,142.6927,7758833,-0.1925,16446157.3
2005-08-18,138.0931,140.3904,137.6376,140.1351,23721854,-1.7924,15655288.95
2005-08-19,140.6356,140.8659,139.95,140.1401,11074714,0.0036,13872683.35
2005-08-22,140.7608,140.8759,136.8118,137.1421,13612374,-2.1393,13588387.95
2005-08-23,138.2182,140.01,137.1972,139.9299,11631757,2.0328,13189267.5
2005-08-24,138.9239,142.5175,138.3634,141.4264,17169014,1.0695,13326650.0
2005-08-25,141.4164,142.1421,140.1251,141.4364,8744447,0.0071,13171904.9
2005-08-26,141.8819,142.6526,141.4715,141.9319,7503089,0.3503,12711565.7
2005-08-29,141.2613,144.7047,141.2613,144.3694,11794194,1.7173,12735601.65
2005-08-30,143.8388,144.8999,143.0831,143.7788,9574416,-0.4091,12486031.45
2005-08-31,144.2593,144.3944,142.3223,143.1431,10057932,-0.4421,12396461.1
2005-09-01,143.0981,143.8939,142.6426,143.2683,5478716,0.0874,12147270.55
2005-09-02,143.3984,145.1401,143.3634,144.3694,6862131,0.7686,11897001.05
2005-09-06,144.6446,144.8398,143.5435,143.6987,8416175,-0.4646,11870078.0
2005-09-07,143.0881,147.8979,142.7828,147.5826,14984001,2.7028,12041926.0
2005-09-08,147.5626,149.7898,146.8268,147.8428,13213373,0.1764,12015382.55
2005-09-09,148.7888,149.6997,148.4284,149.6947,8772219,1.2526,11703255.0
2005-09-12,151.026,155.8659,150.6507,155.025,20752227,3.5608,12082934.95
2005-09-13,154.6546,157.9229,153.2382,155.996,20579200,0.6263,12295242.4
2005-09-14,154.5195,156.7968,150.3003,151.6517,22529048,-2.7849,12711485.7
